"OR_DG","OR_DLPFC","OR_HIPPO","pval_DG","pval_DLPFC","pval_HIPPO","FDR_DG","FDR_DLPFC","FDR_HIPPO","Drug","Database","numGenesSet","numGenesSig_DG","numGenesSig_DLPFC","numGenesSig_HIPPO"
1.71223048677149,1.56026612077789,1.21667209908735,0.225667427017939,0.225294266699636,0.778643426579128,0.39174092026374,0.294341992421952,1,"Andriol","dsigdb",111,8,11,7
1.71223048677149,0.89830414234084,0.814653964695993,0.225667427017939,0.930272866119834,0.815397216675491,0.39174092026374,0.98441573134374,1,"dopamine","dsigdb",117,8,7,5
0.444941527352641,0.960658291946635,1.00294568163073,0.225774414805533,0.999999999999991,0.999999999999833,0.39174092026374,1,1,"OCHRATOXIN-A","dsigdb",157,3,10,8
0.372959837115366,0.676154786150713,1.34008876320647,0.229648912152174,0.445587572150036,0.56236373712991,0.39174092026374,0.544229095755769,1,"tanespimycin","dsigdb",131,2,6,8
1.27757881462799,1.09481231753942,0.839895401884059,0.230004327200802,0.614354823832683,0.459974363479055,0.39174092026374,0.708870950576173,1,"arsenite","dsigdb",656,32,47,25
1.16833497954,1.12326352248886,1.0959900533701,0.23001095238487,0.27999667168318,0.466304060162836,0.39174092026374,0.358586986147083,1,"hydrogen-peroxide","dsigdb",1594,79,116,88
2.04393830703013,2.41187580704223,1.35543822597677,0.230136360160733,0.0241668890586077,0.777439917067432,0.39174092026374,0.0714016825532261,1,"iopromide","dsigdb",62,5,9,4
0,0.532167323663363,1.83403805496829,0.231106792699171,0.536903139804741,0.325153890947621,0.39174092026374,0.638167938740184,1,"monorden","dsigdb",55,0,2,5
1.37989169768404,1.92591549295775,1.04732232814074,0.233720335105756,0.000236454790321455,0.965444690640408,0.39174092026374,0.0714016825532261,1,"piroxicam","dsigdb",322,19,38,16
1.28544970482695,0.968618132655988,0.856012739507885,0.234668507380922,0.921490054982081,0.528821819946782,0.39174092026374,0.979006698520139,1,"raloxifene","dsigdb",576,30,37,24
0.255685904350953,0.78376850909913,0,0.234910182307331,0.746629309779743,0.0428985860374234,0.39174092026374,0.835389437515796,1,"COBALT","dsigdb",95,1,5,0
1.38635009961182,1.03078679765598,1.24167986028368,0.241692660857451,0.986402048146806,0.461273350051564,0.39174092026374,1,1,"testosterone-enanthate","dsigdb",309,18,21,18
0.260533064663858,0.327185244587009,0.204306220095694,0.245209263700926,0.153461812111142,0.132563686757632,0.39174092026374,0.204019618491128,1,"methane","dsigdb",88,1,2,1
0.260533064663858,0.316088155525674,0.699367088607595,0.245209263700926,0.136816563061944,0.7243584056839,0.39174092026374,0.183338777972454,1,"N-NITROSODIETHYLAMINE","dsigdb",91,1,2,3
0.260533064663858,1.30152474783017,1.42790309106099,0.245209263700926,0.613275223706731,0.56038605277188,0.39174092026374,0.707965626212677,1,"phenol","dsigdb",95,1,8,6
0.383387336303497,1.44206724090025,0.667214204701005,0.24823792982294,0.302812000048818,0.562770604056493,0.39174092026374,0.384930508536633,1,"1-chloro-2,4-dinitrobenzene","dsigdb",130,2,12,4
1.21058819437198,1.20762606074463,1.26475611217641,0.249449947933323,0.163147532203072,0.122863496383251,0.39174092026374,0.216089446626585,1,"danazol","dsigdb",899,48,70,55
2.22285018270402,2.20616151319515,0.845890410958904,0.250756147748494,0.0868453228092775,0.999999999999547,0.39174092026374,0.118492765629486,1,"SB-202190","dsigdb",52,4,7,2
0.876849103310339,0.849289601647185,0.981610394808313,0.251421537022626,0.0564632105759084,0.874792965451485,0.39174092026374,0.0798066580578211,1,"INSULIN","DGI",3180,101,186,153
1.19015461997019,0.995848461819922,1.16822881466909,0.252971130684532,0.999999999999964,0.278721251977435,0.39174092026374,1,1,"scriptaid","dsigdb",1169,57,77,64
1.73823349633252,1.47644001363327,0.807514696843134,0.254743327361565,0.328080030610286,0.856999437559015,0.39174092026374,0.414198881359646,1,"ionomycin","dsigdb",106,7,10,4
1.73823349633252,1.2417034406056,0.570734533784989,0.254743327361565,0.636271841949624,0.464091011368939,0.39174092026374,0.728316259707243,1,"PD-98059","dsigdb",124,7,10,3
0.265566654219567,0.742249825989185,0.887357834057507,0.255979042972398,0.65384093801957,0.999999999999999,0.39174092026374,0.746180813717056,1,"securinine","dsigdb",100,1,5,4
0.87814629777842,0.856742303970154,0.98926583051462,0.257076430423405,0.0708303245058227,0.941893668886691,0.39174092026374,0.0976408838678774,1,"HORMONES","DGI",3176,101,187,154
1.25613079019074,1.50822969867699,1.30489247992427,0.258064461763843,0.00433960472494476,0.1485672934962,0.39174092026374,0.0714016825532261,1,"captopril","dsigdb",623,33,59,38
0.878796137535897,0.844748858447488,0.982168330955777,0.259938824658798,0.0491236726647371,0.879702172454919,0.39174092026374,0.0714016825532261,1,"ANTISENSE-OLIGONUCLEOTIDES","DGI",3176,101,185,153
0.465102927909456,1.19423072165459,1.10880138969311,0.260712829795529,0.628923199005981,0.908662901881504,0.39174092026374,0.721173281229983,1,"5-azacytidine","dsigdb",180,3,14,9
0.556009047993706,0.785913076629813,0.573454913880446,0.260770056710472,0.499991706096544,0.236825983817048,0.39174092026374,0.601192432180213,1,"pyrvinium","dsigdb",227,5,12,6
0.879446807759518,0.842001857957947,0.986088790678987,0.262824611857445,0.0452644126118185,0.914234986270845,0.39174092026374,0.0714016825532261,1,"4051","DGI",3167,101,184,153
0.879446807759518,0.846909933644979,0.982726797965418,0.262824611857445,0.052753315649788,0.884617754144552,0.39174092026374,0.0750936877577053,1,"ADJUVANT","DGI",3170,101,185,153
0.879446807759518,0.841284365442469,0.992082625232903,0.262824611857445,0.0441803882562192,0.966766051718276,0.39174092026374,0.0714016825532261,1,"DASATINIB","DGI",3169,101,184,154
0.879446807759518,0.840567833747233,0.983285796595248,0.262824611857445,0.0431188101587978,0.889539530799036,0.39174092026374,0.0714016825532261,1,"IL-2","DGI",3171,101,184,153
0.879446807759518,0.851823404328149,0.982726797965418,0.262824611857445,0.0612444618081719,0.884617754144552,0.39174092026374,0.0850125554306609,1,"RAPAMYCIN","DGI",3173,101,186,153
0.880098310042249,0.841284365442469,0.984965989807694,0.265733861016908,0.0441803882562192,0.904340219934831,0.39174092026374,0.0714016825532261,1,"38","DGI",3169,101,184,153
0.880098310042249,0.842001857957947,0.984965989807694,0.265733861016908,0.0452644126118185,0.904340219934831,0.39174092026374,0.0714016825532261,1,"43","DGI",3167,101,184,153
0.880098310042249,0.842001857957947,0.994345741638543,0.265733861016908,0.0452644126118185,0.986720463631382,0.39174092026374,0.0714016825532261,1,"8957","DGI",3167,101,184,154
0.880098310042249,0.839852260943526,0.982168330955777,0.265733861016908,0.0420793115484531,0.879702172454919,0.39174092026374,0.0714016825532261,1,"METHOTREXATE","DGI",3173,101,184,153
0.880098310042249,0.852186345923537,0.990390940336442,0.265733861016908,0.0619547252964015,0.951831871903798,0.39174092026374,0.0858990991977838,1,"TESTOSTERONE","DGI",3172,101,186,154
0.520534093259486,0.614475298316048,0.642479213907785,0.266894478178327,0.226542373621655,0.372845231763475,0.39174092026374,0.295329547361202,1,"Medroxyprogesterone-acetate","dsigdb",191,4,8,6
1.81318681318681,0.648116998411363,0.435568850062885,0.267398408143478,0.521287946919631,0.34643278622385,0.39174092026374,0.62446514011583,1,"STOCK1N-35215","dsigdb",91,6,4,2
1.81318681318681,0.679547458125184,0.643610608800482,0.267398408143478,0.588216330280648,0.612334651829009,0.39174092026374,0.685633410720523,1,"ZEARALENONE","dsigdb",87,6,4,3
0.880750645981131,0.842360965127415,0.985527122527348,0.268666639537289,0.0458149576690481,0.909284961494584,0.39174092026374,0.0714016825532261,1,"35","DGI",3166,101,184,153
0.880750645981131,0.842360965127415,0.985527122527348,0.268666639537289,0.0458149576690481,0.909284961494584,0.39174092026374,0.0714016825532261,1,"37","DGI",3166,101,184,153
0.880750645981131,0.842720313227556,0.986650995029339,0.268666639537289,0.046371253344684,0.919190109417831,0.39174092026374,0.0714016825532261,1,"4320","DGI",3165,101,184,153
0.880750645981131,0.841284365442469,0.984965989807694,0.268666639537289,0.0441803882562192,0.904340219934831,0.39174092026374,0.0714016825532261,1,"5","DGI",3169,101,184,153
0.880750645981131,0.842720313227556,0.986088790678987,0.268666639537289,0.046371253344684,0.914234986270845,0.39174092026374,0.0714016825532261,1,"83","DGI",3165,101,184,153
0.880750645981131,0.842360965127415,0.986650995029339,0.268666639537289,0.0458149576690481,0.919190109417831,0.39174092026374,0.0714016825532261,1,"96","DGI",3166,101,184,153
0.880750645981131,0.842360965127415,0.993779152738801,0.268666639537289,0.0458149576690481,0.981727916683071,0.39174092026374,0.0714016825532261,1,"Atezolizumab","DGI",3166,101,184,154
0.880750645981131,0.842001857957947,0.983845327604726,0.268666639537289,0.0452644126118185,0.894467321796059,0.39174092026374,0.0714016825532261,1,"IRINOTECAN","DGI",3167,101,184,153
0.880750645981131,0.842001857957947,0.993779152738801,0.268666639537289,0.0452644126118185,0.981727916683071,0.39174092026374,0.0714016825532261,1,"Nivolumab","DGI",3167,101,184,154
0.880750645981131,0.842001857957947,0.993779152738801,0.268666639537289,0.0452644126118185,0.981727916683071,0.39174092026374,0.0714016825532261,1,"Pembrolizumab","DGI",3167,101,184,154
0.880750645981131,0.845828311169126,0.983845327604726,0.268666639537289,0.0509108242995576,0.894467321796059,0.39174092026374,0.0728598558848768,1,"PMA","DGI",3173,101,185,153
0.470429661579297,1.63649820884034,1.23306311522872,0.270219559779085,0.0877700706716024,0.682415940565634,0.39174092026374,0.11968646000673,1,"nitrofural","dsigdb",155,3,16,9
0.881403817177298,0.842360965127415,0.984965989807694,0.271623013194939,0.0458149576690481,0.904340219934831,0.39174092026374,0.0714016825532261,1,"1713","DGI",3166,101,184,153
0.881403817177298,0.843079902500918,0.986088790678987,0.271623013194939,0.0469333464195626,0.914234986270845,0.39174092026374,0.0714016825532261,1,"2342","DGI",3164,101,184,153
0.881403817177298,0.843439733190376,0.994912871692917,0.271623013194939,0.0475012838781663,0.991715318991381,0.39174092026374,0.0714016825532261,1,"2440","DGI",3163,101,184,154
0.881403817177298,0.846188610587765,0.983845327604726,0.271623013194939,0.0515187749374674,0.894467321796059,0.39174092026374,0.073554467489543,1,"2447","DGI",3172,101,185,153
0.881403817177298,0.843439733190376,0.986650995029339,0.271623013194939,0.0475012838781663,0.919190109417831,0.39174092026374,0.0714016825532261,1,"2514","DGI",3163,101,184,153
0.881403817177298,0.843079902500918,0.986650995029339,0.271623013194939,0.0469333464195626,0.919190109417831,0.39174092026374,0.0714016825532261,1,"33","DGI",3164,101,184,153
0.881403817177298,0.842720313227556,0.986088790678987,0.271623013194939,0.046371253344684,0.914234986270845,0.39174092026374,0.0714016825532261,1,"48","DGI",3165,101,184,153
0.881403817177298,0.843439733190376,0.987213736346597,0.271623013194939,0.0475012838781663,0.924150145302681,0.39174092026374,0.0714016825532261,1,"49","DGI",3163,101,184,153
0.881403817177298,0.843079902500918,0.986650995029339,0.271623013194939,0.0469333464195626,0.919190109417831,0.39174092026374,0.0714016825532261,1,"56","DGI",3164,101,184,153
0.881403817177298,0.838780695453215,0.982726797965418,0.271623013194939,0.040560668709827,0.884617754144552,0.39174092026374,0.0714016825532261,1,"707","DGI",3176,101,184,153
