gencodeID,Symbol,gencodeTx,AveExpr,t,P.Value,adj.P.Val,logFC,Length,ensemblID,gene_type,EntrezID
ENSG00000125398.5,SOX9,ENST00000245479.2,4.83501795645281,-6.58957191794446,3.13300664844082e-10,6.71090024096023e-06,-1.4614424381453,3935,ENSG00000125398,protein_coding,6662
ENSG00000113657.12,DPYSL3,ENST00000398514.7;ENST00000343218.9;ENST00000520473.1;ENST00000507309.5;ENST00000523458.1;ENST00000508042.1;ENST00000519672.1;ENST00000512722.1;ENST00000504965.1,5.77725340571428,-6.59281851023852,3.07618001682139e-10,6.58917759603142e-06,-1.92231457545335,7164,ENSG00000113657,protein_coding,1809
ENSG00000197555.9,SIPA1L1,ENST00000553453.5;ENST00000555989.5;ENST00000556408.5;ENST00000554126.5;ENST00000556780.5;ENST00000554362.5;ENST00000555652.5;ENST00000557151.5;ENST00000557469.1;ENST00000557712.1;ENST00000381232.7;ENST00000555818.5;ENST00000358550.6;ENST00000537413.5;ENST00000555066.1;ENST00000554960.1;ENST00000554874.5;ENST00000556959.1,8.45785769239868,6.59471636820168,3.04343145558462e-10,6.51903017786226e-06,0.882383419487688,12412,ENSG00000197555,protein_coding,26037
ENSG00000085511.19,MAP3K4,ENST00000366919.6;ENST00000542952.5;ENST00000392142.8;ENST00000348824.11;ENST00000366920.6;ENST00000490904.6;ENST00000544041.5;ENST00000448119.2;ENST00000446500.1;ENST00000542851.5;ENST00000540205.1;ENST00000543421.5;ENST00000541901.5;ENST00000544733.5;ENST00000536852.1;ENST00000539610.1,6.24468181589523,6.58977819556892,3.12936557774895e-10,6.70310106753826e-06,0.741830611626256,7522,ENSG00000085511,protein_coding,4216
ENSG00000189091.12,SF3B3,ENST00000302516.9;ENST00000566095.6;ENST00000577085.1;ENST00000567654.1;ENST00000564899.1;ENST00000569687.1;ENST00000572365.1;ENST00000567635.5;ENST00000567250.5;ENST00000568291.2;ENST00000568539.1;ENST00000563739.5;ENST00000562722.1;ENST00000565990.2;ENST00000562874.2,6.93829651471253,6.59267253171462,3.07871325303267e-10,6.59460378799599e-06,0.614337363539981,12419,ENSG00000189091,protein_coding,23450
ENSG00000220205.8,VAMP2,ENST00000316509.10;ENST00000404970.3;ENST00000488857.5;ENST00000481878.1,6.96481458028441,-6.58971069338907,3.13055662168924e-10,6.70565228365835e-06,-1.15913855588037,3268,ENSG00000220205,protein_coding,6844
ENSG00000068903.19,SIRT2,ENST00000358931.9;ENST00000479290.5;ENST00000462654.5;ENST00000249396.11;ENST00000392081.6;ENST00000613542.4;ENST00000496069.1;ENST00000414941.5;ENST00000420440.5;ENST00000443898.5;ENST00000407552.5;ENST00000381766.8;ENST00000491960.5;ENST00000476771.5;ENST00000451193.5;ENST00000423526.5;ENST00000437828.5;ENST00000447739.1;ENST00000481381.1,5.47138932251528,-6.58536419897411,3.20819384699834e-10,6.87195122027045e-06,-1.20181985530683,6224,ENSG00000068903,protein_coding,22933
ENSG00000165801.9,ARHGEF40,ENST00000298694.8;ENST00000555038.5;ENST00000556399.5;ENST00000553709.5;ENST00000555232.5;ENST00000555052.1;ENST00000554514.1;ENST00000557498.1,3.29514619095623,-6.57007079927438,3.49670763584265e-10,7.48994775597496e-06,-1.66345929217197,8189,ENSG00000165801,protein_coding,55701
ENSG00000136986.9,DERL1,ENST00000259512.8;ENST00000524119.1;ENST00000405944.7;ENST00000419562.6;ENST00000519018.5;ENST00000523036.1,5.43434122609755,6.57731748779698,3.35695119492516e-10,7.1905894595297e-06,0.972720030576037,7081,ENSG00000136986,protein_coding,79139
ENSG00000133639.4,BTG1,ENST00000256015.4;ENST00000552315.1,5.16034733158143,6.55968511999163,3.70702202856253e-10,7.94044118518095e-06,1.68226780565948,4854,ENSG00000133639,protein_coding,694
ENSG00000126785.12,RHOJ,ENST00000557447.5;ENST00000316754.7;ENST00000557133.1;ENST00000555125.1,1.82277455772629,-6.53810990278454,4.18445243493803e-10,8.96309711563726e-06,-1.8028050267753,3793,ENSG00000126785,protein_coding,57381
ENSG00000164638.10,SLC29A4,ENST00000434816.5;ENST00000396872.7;ENST00000444741.5;ENST00000297195.8;ENST00000406453.3;ENST00000439491.2,4.93355635392129,6.55475583179634,3.81114501897076e-10,8.16347263063537e-06,2.2031325237518,5811,ENSG00000164638,protein_coding,222962
ENSG00000146109.4,ABT1,ENST00000274849.2,2.77798631727042,6.53532437149262,4.25033743059248e-10,9.10422277632909e-06,0.930380712153731,2949,ENSG00000146109,protein_coding,29777
ENSG00000176714.9,CCDC121,ENST00000324364.3;ENST00000394775.3;ENST00000522876.1,1.10836214031146,-6.53047448156186,4.36749069136854e-10,9.35516506091141e-06,-1.95375201603445,2844,ENSG00000176714,protein_coding,79635
ENSG00000208892.1,SNORA49,ENST00000386157.1,3.68922411125721,-6.55345459629994,3.83910757175376e-10,8.22336841869656e-06,-3.18853393447933,136,ENSG00000208892,snoRNA,677829
ENSG00000182796.13,TMEM198B,ENST00000478241.6;ENST00000636659.1;ENST00000636428.1;ENST00000482378.6;ENST00000637092.1;ENST00000635938.1;ENST00000635977.1;ENST00000636790.1;ENST00000637783.1;ENST00000637951.1;ENST00000508246.6;ENST00000637087.1;ENST00000471276.5;ENST00000484016.1;ENST00000487582.1,3.00679183963673,-6.5382266455505,4.18171319006858e-10,8.9572296531269e-06,-1.35326730675193,4219,ENSG00000182796,transcribed_unitary_pseudogene,440104
ENSG00000168497.4,SDPR,ENST00000304141.4,1.81541369197937,-6.53105088156155,4.35340281653304e-10,9.32498883301376e-06,-2.47041453101705,3229,ENSG00000168497,protein_coding,8436
ENSG00000170624.13,SGCD,ENST00000517913.5;ENST00000435422.7;ENST00000337851.8;ENST00000524347.2,4.00060943657125,-6.54796446690152,3.95932276466192e-10,8.48086936190584e-06,-1.46551509634049,10584,ENSG00000170624,protein_coding,6444
ENSG00000101166.15,PRELID3B,ENST00000355937.8;ENST00000371033.9;ENST00000463057.1;ENST00000466051.1,3.68546412681855,-6.54577394011089,4.00831357456245e-10,8.58580767671277e-06,-1.23538407328117,2977,ENSG00000101166,protein_coding,51012
ENSG00000114770.16,ABCC5,ENST00000334444.10;ENST00000265586.10;ENST00000437205.5;ENST00000443497.1;ENST00000476402.1;ENST00000492216.1;ENST00000427120.6;ENST00000382494.6;ENST00000392579.6;ENST00000443376.5;ENST00000438979.6;ENST00000437341.5;ENST00000446941.2,7.15035551513356,6.56168673324992,3.66554398605829e-10,7.85159521813686e-06,0.758786959821892,11441,ENSG00000114770,protein_coding,10057
ENSG00000110047.17,EHD1,ENST00000320631.7;ENST00000621096.4;ENST00000484846.1;ENST00000359393.6;ENST00000488711.1;ENST00000421510.5;ENST00000498472.1;ENST00000433803.1;ENST00000466015.1;ENST00000455148.1;ENST00000457202.1;ENST00000411683.1;ENST00000489379.1,4.95268364555737,6.54406188322687,4.04701775848732e-10,8.66871203867984e-06,1.84891074401252,7101,ENSG00000110047,protein_coding,10938
ENSG00000123064.12,DDX54,ENST00000306014.9;ENST00000314045.11;ENST00000549271.1;ENST00000551912.1;ENST00000546898.1;ENST00000550016.5;ENST00000548786.1;ENST00000551344.1;ENST00000552375.1;ENST00000546869.1,4.10491537681254,6.53966232128543,4.14817032134096e-10,8.88538082831233e-06,0.988337811526707,5064,ENSG00000123064,protein_coding,79039
ENSG00000183570.16,PCBP3,ENST00000465077.5;ENST00000400314.5;ENST00000472191.1;ENST00000594149.5;ENST00000628776.2;ENST00000593338.1;ENST00000609985.1;ENST00000594320.1;ENST00000610200.1;ENST00000423045.2;ENST00000400310.5;ENST00000400308.5;ENST00000400309.5;ENST00000449640.5;ENST00000481302.1;ENST00000498121.1;ENST00000549265.1;ENST00000400305.5;ENST00000400304.1;ENST00000468429.5;ENST00000475402.1,4.14386834843615,6.52545774884736,4.49201210861147e-10,9.62188993664578e-06,2.42477429894113,6828,ENSG00000183570,protein_coding,54039
ENSG00000100350.14,FOXRED2,ENST00000397224.8;ENST00000216187.10;ENST00000366463.6;ENST00000397223.4;ENST00000423980.1,4.19665255293868,-6.53809646462135,4.18476786028737e-10,8.96377275673554e-06,-1.17115263972855,5577,ENSG00000100350,protein_coding,80020
ENSG00000141449.14,GREB1L,ENST00000584446.5;ENST00000424526.5;ENST00000269218.10;ENST00000580732.6;ENST00000578368.5;ENST00000579454.1;ENST00000581327.1;ENST00000580683.1;ENST00000578955.1;ENST00000578383.1;ENST00000580384.1,3.07458221176902,-6.5224838952088,4.56746668408811e-10,9.78351363731674e-06,-3.49980747040835,10572,ENSG00000141449,protein_coding,80000
ENSG00000047249.16,ATP6V1H,ENST00000355221.7;ENST00000518072.1;ENST00000522159.5;ENST00000523343.1;ENST00000520188.5;ENST00000359530.6;ENST00000523899.5;ENST00000396774.6;ENST00000524164.5;ENST00000523426.1;ENST00000521707.1;ENST00000521900.5;ENST00000522849.1;ENST00000521377.5;ENST00000519588.1;ENST00000521275.5;ENST00000524234.1;ENST00000521335.1;ENST00000630578.1;ENST00000519922.1,7.55005817934223,6.54171475180712,4.1006764147329e-10,8.78364888035787e-06,1.26583022723124,5090,ENSG00000047249,protein_coding,51606
ENSG00000159433.11,STARD9,ENST00000564158.5;ENST00000290607.11;ENST00000563872.5;ENST00000568493.1;ENST00000569419.1;ENST00000562139.1;ENST00000562619.1,5.31349533424468,-6.536783092774,4.21570878491258e-10,9.03004821728275e-06,-1.40754736013553,20706,ENSG00000159433,protein_coding,57519
ENSG00000109790.16,KLHL5,ENST00000261425.7;ENST00000508137.6;ENST00000504108.5;ENST00000381930.7;ENST00000261426.9;ENST00000514399.1;ENST00000515612.1,6.65079973200831,6.53653446057148,4.22159141292388e-10,9.04264880648294e-06,1.13420032144235,5144,ENSG00000109790,protein_coding,51088
ENSG00000137343.17,ATAT1,ENST00000318999.11;ENST00000376485.8;ENST00000319027.9;ENST00000376483.8;ENST00000329992.12;ENST00000330083.5;ENST00000468713.5;ENST00000493388.5;ENST00000471782.5;ENST00000462304.5;ENST00000479562.1,3.52147811616096,-6.51602090017326,4.73577007963833e-10,1.01440195105853e-05,-0.834664093093731,4035,ENSG00000137343,protein_coding,79969
ENSG00000279434.1,,ENST00000624600.1,0.661361910188374,-6.49402272186847,5.35557492559207e-10,1.14716414906182e-05,-1.49711391164516,2025,ENSG00000279434,TEC,NA
ENSG00000051596.9,THOC3,ENST00000432305.6;ENST00000515016.1;ENST00000265097.8;ENST00000628318.2;ENST00000505969.1;ENST00000514861.5;ENST00000513482.1;ENST00000510300.5;ENST00000511062.5;ENST00000513118.1;ENST00000513006.1;ENST00000514250.1,4.86638104401199,6.5085304738724,4.93846131730232e-10,1.05781841416616e-05,2.19334779888791,3453,ENSG00000051596,protein_coding,84321
ENSG00000130731.15,C16orf13,ENST00000614890.4;ENST00000338401.8;ENST00000301686.12;ENST00000397666.6;ENST00000448973.6;ENST00000397664.8;ENST00000568077.5;ENST00000456420.6;ENST00000397665.6;ENST00000564039.1;ENST00000568773.1;ENST00000565163.5;ENST00000568830.1;ENST00000565799.1,3.60908645894192,6.50678906231668,4.98679149797337e-10,1.0681707388659e-05,1.28890953197429,1830,ENSG00000130731,protein_coding,84326
ENSG00000114739.13,ACVR2B,ENST00000352511.4;ENST00000465020.5;ENST00000461232.1,4.6655265578167,-6.52175202461768,4.58622630988741e-10,9.82369675577882e-06,-0.975534787089058,15744,ENSG00000114739,protein_coding,93
ENSG00000168000.14,BSCL2,ENST00000449636.5;ENST00000405837.5;ENST00000470529.5;ENST00000278893.11;ENST00000360796.9;ENST00000463679.5;ENST00000403098.6;ENST00000403550.5;ENST00000407022.7;ENST00000301781.10;ENST00000421906.5;ENST00000468505.5;ENST00000532115.5;ENST00000412351.1;ENST00000448568.6;ENST00000526426.1;ENST00000531524.5;ENST00000524862.5;ENST00000537604.5;ENST00000530900.1;ENST00000525000.5;ENST00000533982.1;ENST00000532818.5;ENST00000464544.1;ENST00000413908.1;ENST00000530009.1;ENST00000528874.1,2.5618079677339,6.49232951001586,5.40645672323052e-10,1.15806303011598e-05,1.1779833238941,3965,ENSG00000168000,protein_coding,26580
ENSG00000143473.11,KCNH1,ENST00000271751.8;ENST00000367007.4,6.4953437292574,6.52282534744994,4.5587402446139e-10,9.76482160396297e-06,1.53222385441963,8106,ENSG00000143473,protein_coding,3756
ENSG00000119042.16,SATB2,ENST00000417098.5;ENST00000614512.4;ENST00000443023.5;ENST00000260926.9;ENST00000428695.5;ENST00000457245.5;ENST00000473517.1;ENST00000483346.2;ENST00000484124.1;ENST00000440919.1;ENST00000463386.1,3.89038091917788,-6.51297133552318,4.81728548274859e-10,1.03186255040475e-05,-2.6588161501294,10958,ENSG00000119042,protein_coding,23314
ENSG00000143502.14,SUSD4,ENST00000343846.7;ENST00000366878.8;ENST00000484758.6;ENST00000494793.6;ENST00000608996.5;ENST00000484503.1;ENST00000470249.1;ENST00000344029.6;ENST00000497669.1;ENST00000342943.3,7.12352341173179,6.52534167853114,4.49493401813378e-10,9.62814866684256e-06,1.70096563236717,4710,ENSG00000143502,protein_coding,55061
ENSG00000068724.15,TTC7A,ENST00000409245.5;ENST00000319190.9;ENST00000461601.5;ENST00000394850.6;ENST00000441914.5;ENST00000409825.5;ENST00000474321.6;ENST00000491786.5;ENST00000484061.5;ENST00000440051.1;ENST00000484337.5;ENST00000496991.3,3.66172223760458,-6.50587659935063,5.01230071581912e-10,1.07363481332846e-05,-1.28923883850326,6949,ENSG00000068724,protein_coding,57217
ENSG00000116337.15,AMPD2,ENST00000531734.5;ENST00000526301.5;ENST00000342115.8;ENST00000469039.2;ENST00000474459.5;ENST00000528667.5;ENST00000531203.5;ENST00000256578.7;ENST00000358729.8;ENST00000369840.6;ENST00000486282.6;ENST00000528270.5;ENST00000527846.5;ENST00000528454.5;ENST00000459643.2;ENST00000393688.7;ENST00000534144.1;ENST00000525415.1;ENST00000524975.1;ENST00000529299.2;ENST00000532851.1;ENST00000533132.1;ENST00000467071.1;ENST00000479919.1;ENST00000476688.2;ENST00000528958.1,6.06812237056767,6.52031478945212,4.62328672026991e-10,9.90308015481815e-06,0.982678727291644,6823,ENSG00000116337,protein_coding,271
ENSG00000176658.16,MYO1D,ENST00000318217.9;ENST00000394649.8;ENST00000577576.1;ENST00000577352.5;ENST00000579584.5;ENST00000580547.1;ENST00000581059.5;ENST00000582217.1;ENST00000623444.1;ENST00000585094.1;ENST00000577252.5;ENST00000580538.5;ENST00000584232.5;ENST00000583611.5;ENST00000582751.1;ENST00000583621.1,4.70505182410398,-6.51331596715402,4.80800476983694e-10,1.02987462169907e-05,-1.56703955106597,8188,ENSG00000176658,protein_coding,4642
ENSG00000170631.14,ZNF16,ENST00000276816.8;ENST00000611477.1;ENST00000394909.6;ENST00000532351.5;ENST00000532811.1;ENST00000527512.5;ENST00000527811.5;ENST00000527427.1;ENST00000529378.1,2.65920820719129,6.47871899815313,5.83308188004812e-10,1.24944613870631e-05,0.831756372749567,5237,ENSG00000170631,protein_coding,7564
ENSG00000196872.11,KIAA1211L,ENST00000397899.6;ENST00000464413.1;ENST00000462314.1;ENST00000423771.5;ENST00000428096.5;ENST00000415261.5;ENST00000420294.1,6.29612532468872,6.51202129964691,4.84296058086304e-10,1.03736215642086e-05,1.46982351708519,4705,ENSG00000196872,protein_coding,343990
ENSG00000149582.15,TMEM25,ENST00000411589.6;ENST00000359862.8;ENST00000442938.6;ENST00000526941.1;ENST00000527785.1;ENST00000525118.5;ENST00000534181.5;ENST00000528373.5;ENST00000354284.8;ENST00000529176.5;ENST00000530423.5;ENST00000533137.5;ENST00000533587.5;ENST00000529001.5;ENST00000532762.5;ENST00000526973.5;ENST00000354064.11;ENST00000533627.5;ENST00000533102.5;ENST00000524522.5;ENST00000525298.5;ENST00000528934.5;ENST00000313236.9;ENST00000527267.1;ENST00000524725.5;ENST00000532749.1;ENST00000533689.1;ENST00000525129.1;ENST00000531494.1;ENST00000526853.1,4.92041211404793,6.5018836491121,5.12544559295837e-10,1.09787044601168e-05,1.13995293751741,5529,ENSG00000149582,protein_coding,84866
ENSG00000110756.17,HPS5,ENST00000396253.7;ENST00000349215.7;ENST00000438420.6;ENST00000537258.1;ENST00000352460.7;ENST00000545561.1;ENST00000544218.5;ENST00000543728.1;ENST00000531848.1;ENST00000399287.7;ENST00000589545.1,4.4072453889269,-6.50187905599134,5.12557717824997e-10,1.09789863158114e-05,-0.909867385359326,6433,ENSG00000110756,protein_coding,11234
ENSG00000260328.1,,ENST00000562897.1,4.36485244888216,6.48868041935786,5.51773352422291e-10,1.18189852088855e-05,2.34699979287486,3077,ENSG00000260328,lincRNA,NA
ENSG00000149970.14,CNKSR2,ENST00000543067.5;ENST00000425654.6;ENST00000279451.8;ENST00000379510.3;ENST00000480138.1;ENST00000479158.1;ENST00000485012.1,8.37235227415,6.51559656727556,4.74703087498094e-10,1.01681401342092e-05,1.26070461116029,7160,ENSG00000149970,protein_coding,22866
ENSG00000169891.17,REPS2,ENST00000357277.7;ENST00000303843.7;ENST00000481792.1;ENST00000469714.1;ENST00000470686.1,6.24031326930229,-6.51189682535876,4.84633449383528e-10,1.03808484857952e-05,-1.9040022642073,11311,ENSG00000169891,protein_coding,9185
ENSG00000175606.10,TMEM70,ENST00000520167.5;ENST00000523794.1;ENST00000416961.6;ENST00000517439.1;ENST00000312184.5;ENST00000517614.1;ENST00000519551.1,4.31417938928192,6.48863395503705,5.51916483262573e-10,1.18220510714843e-05,1.56608627738187,2982,ENSG00000175606,protein_coding,54968
ENSG00000004660.14,CAMKK1,ENST00000381769.6;ENST00000348335.6;ENST00000158166.5;ENST00000573483.1,6.63176134402433,6.5092103173273,4.91971846883625e-10,1.05380369602473e-05,1.54885265454177,7424,ENSG00000004660,protein_coding,84254
ENSG00000113319.11,RASGRF2,ENST00000265080.8;ENST00000503795.1;ENST00000514946.1;ENST00000502677.1;ENST00000512186.1,7.77675286861495,6.51034223942885,4.8886670331033e-10,1.04715247849073e-05,1.21996457386236,10702,ENSG00000113319,protein_coding,5924
ENSG00000134644.15,PUM1,ENST00000424085.6;ENST00000257075.9;ENST00000373747.7;ENST00000525843.5;ENST00000426105.6;ENST00000498419.5;ENST00000440538.6;ENST00000373741.8;ENST00000373742.6;ENST00000530669.1;ENST00000529846.5;ENST00000525997.1;ENST00000527498.1;ENST00000498627.1;ENST00000471894.1;ENST00000490546.1;ENST00000532678.1;ENST00000526128.1;ENST00000526215.5;ENST00000525948.5;ENST00000480602.1;ENST00000524516.1;ENST00000531867.1,7.0860446136553,6.50440733228519,5.0536458479649e-10,1.08249094063408e-05,0.632358090243117,6621,ENSG00000134644,protein_coding,9698
ENSG00000097096.8,SYDE2,ENST00000341460.5;ENST00000234668.6,4.75155567597958,6.48209771509249,5.72418714177424e-10,1.22612088576804e-05,1.30098166875015,6451,ENSG00000097096,protein_coding,84144
ENSG00000184154.13,LRTOMT,ENST00000307198.11;ENST00000538413.5;ENST00000535883.5;ENST00000289488.6;ENST00000412777.6;ENST00000539271.5;ENST00000423494.6;ENST00000539587.5;ENST00000538478.5;ENST00000324866.11;ENST00000439209.5;ENST00000427369.6;ENST00000544409.5;ENST00000542846.5;ENST00000541614.5;ENST00000537483.1;ENST00000615940.4;ENST00000447974.5;ENST00000435085.5;ENST00000536917.1;ENST00000440313.2;ENST00000541899.1,2.33457690529452,-6.46484147814958,6.30209308804484e-10,1.3499083394592e-05,-1.19430212132255,6144,ENSG00000184154,protein_coding,220074
ENSG00000170088.13,TMEM192,ENST00000306480.10;ENST00000506087.5;ENST00000505095.1,4.24473553909258,-6.4854226433597,5.61897627133768e-10,1.20358471732053e-05,-0.804196113951512,10241,ENSG00000170088,protein_coding,201931
ENSG00000033867.16,SLC4A7,ENST00000425128.6;ENST00000419036.5;ENST00000295736.9;ENST00000428386.5;ENST00000437179.5;ENST00000438530.5;ENST00000440156.5;ENST00000446700.5;ENST00000454389.5;ENST00000455077.5;ENST00000457377.5;ENST00000445684.5;ENST00000465487.5;ENST00000437266.5;ENST00000428179.1;ENST00000475120.1;ENST00000491211.1;ENST00000428005.1,7.98082493949293,6.50017246207471,5.17469866467035e-10,1.10842045397239e-05,1.56979368868175,9616,ENSG00000033867,protein_coding,9497
ENSG00000187672.12,ERC2,ENST00000288221.10;ENST00000486496.5;ENST00000484530.5;ENST00000473469.5;ENST00000469720.1;ENST00000460849.5;ENST00000612797.4;ENST00000468118.1;ENST00000487287.1;ENST00000466358.1;ENST00000492584.2;ENST00000484857.2;ENST00000477381.1;ENST00000472917.1,7.70632226775266,6.4985916088627,5.22061336697765e-10,1.11825538320661e-05,1.35901627028539,7933,ENSG00000187672,protein_coding,26059
ENSG00000006740.16,ARHGAP44,ENST00000379672.9;ENST00000340825.7;ENST00000580768.5;ENST00000262444.13;ENST00000544416.6;ENST00000578442.1;ENST00000616670.4;ENST00000538915.2;ENST00000583608.1;ENST00000578087.1;ENST00000581437.1;ENST00000584974.1,6.58471240748107,6.49427704785508,5.34797305947003e-10,1.14553582933848e-05,1.11248095596533,9281,ENSG00000006740,protein_coding,9912
ENSG00000120907.17,ADRA1A,ENST00000380586.5;ENST00000519096.5;ENST00000380582.7;ENST00000521711.5;ENST00000519229.5;ENST00000354550.4;ENST00000276393.8;ENST00000380573.3;ENST00000518621.1;ENST00000380572.3;ENST00000518810.1,6.97233201239804,6.49153641298949,5.43045267360377e-10,1.16320296268593e-05,2.55333908034309,5848,ENSG00000120907,protein_coding,148
ENSG00000159176.13,CSRP1,ENST00000367306.5;ENST00000533402.5;ENST00000527662.5;ENST00000532313.5;ENST00000340006.6;ENST00000531916.5;ENST00000532460.5;ENST00000526256.5;ENST00000533432.5;ENST00000530120.5;ENST00000526317.5;ENST00000526723.5;ENST00000524951.5;ENST00000458271.6;ENST00000527573.5;ENST00000529975.5;ENST00000533188.1;ENST00000471596.1;ENST00000481851.1,6.25098272578449,-6.49213474013873,5.41234001542574e-10,1.15932323130419e-05,-2.35032551153021,10318,ENSG00000159176,protein_coding,1465
ENSG00000151233.10,GXYLT1,ENST00000398675.7;ENST00000280876.6,3.97772663572285,-6.47437335400299,5.97613614860737e-10,1.2800883630317e-05,-1.10840240842142,7497,ENSG00000151233,protein_coding,283464
ENSG00000114698.14,PLSCR4,ENST00000354952.6;ENST00000383083.6;ENST00000433593.6;ENST00000446574.6;ENST00000493382.5;ENST00000475019.1;ENST00000460350.5;ENST00000460885.5;ENST00000476202.5;ENST00000481701.5;ENST00000498625.1,3.68417163586452,-6.4752853611023,5.94583087932344e-10,1.27359697435108e-05,-2.33499355098854,4227,ENSG00000114698,protein_coding,57088
ENSG00000111961.17,SASH1,ENST00000367469.5;ENST00000367467.7;ENST00000470750.1;ENST00000637469.1;ENST00000637729.1;ENST00000637029.1;ENST00000637498.1;ENST00000635873.1;ENST00000636279.1;ENST00000622663.1;ENST00000635969.1,6.41673875538877,-6.48824912329747,5.53103339540866e-10,1.18474735329653e-05,-1.06933895939129,11143,ENSG00000111961,protein_coding,23328
ENSG00000137831.14,UACA,ENST00000322954.10;ENST00000379983.6;ENST00000560441.5;ENST00000559206.1;ENST00000560831.1;ENST00000539319.5;ENST00000558758.5;ENST00000559290.1;ENST00000558308.5;ENST00000560523.5;ENST00000559156.5;ENST00000560951.1;ENST00000559183.1;ENST00000560167.1,4.06448462245856,-6.47422579382781,5.98105369451136e-10,1.28114170136433e-05,-2.00004296389214,11031,ENSG00000137831,protein_coding,55075
ENSG00000175387.15,SMAD2,ENST00000262160.10;ENST00000402690.6;ENST00000356825.8;ENST00000586040.5;ENST00000591214.5;ENST00000587353.5;ENST00000587269.5;ENST00000586514.5;ENST00000587421.5;ENST00000586487.2;ENST00000589877.5;ENST00000585978.1,6.73361413094065,-6.48625293064323,5.5930012715638e-10,1.19802087236897e-05,-0.656952271617596,36366,ENSG00000175387,protein_coding,4087
ENSG00000167306.19,MYO5B,ENST00000285039.11;ENST00000324581.10;ENST00000592688.1;ENST00000587895.1;ENST00000589568.1;ENST00000585859.1;ENST00000586036.1,5.45839125094828,6.46717449042949,6.22073393870201e-10,1.33248120966997e-05,2.41550111231653,10488,ENSG00000167306,protein_coding,4645
ENSG00000136044.11,APPL2,ENST00000258530.7;ENST00000547439.5;ENST00000539978.6;ENST00000547790.1;ENST00000546731.1;ENST00000551662.5;ENST00000553109.1;ENST00000548425.1;ENST00000547809.5;ENST00000552945.1;ENST00000549573.5;ENST00000549974.5;ENST00000550648.1;ENST00000546768.1;ENST00000553097.5;ENST00000549056.1,4.99001665263,-6.47593012751393,5.92449693916909e-10,1.26902724437002e-05,-0.792627256428114,5124,ENSG00000136044,protein_coding,55198
ENSG00000183207.12,RUVBL2,ENST00000595090.5;ENST00000601968.5;ENST00000596837.5;ENST00000595811.5;ENST00000594017.5;ENST00000598768.1;ENST00000596247.5;ENST00000221413.10;ENST00000593570.5;ENST00000594338.1;ENST00000627972.1;ENST00000595002.1,4.43257566913556,6.46723325135867,6.21869814458614e-10,1.33204514257035e-05,0.831538812319835,3658,ENSG00000183207,protein_coding,10856
ENSG00000184347.14,SLIT3,ENST00000404867.7;ENST00000519560.5;ENST00000332966.8;ENST00000518092.1;ENST00000519486.5;ENST00000518140.5;ENST00000521150.1;ENST00000521130.1,6.93368705995978,6.48055224704304,5.77374690625348e-10,1.23673658731949e-05,1.4233736781924,14260,ENSG00000184347,protein_coding,6586
ENSG00000184613.10,NELL2,ENST00000395487.6;ENST00000429094.6;ENST00000551601.5;ENST00000452445.6;ENST00000549027.5;ENST00000333837.8;ENST00000437801.6;ENST00000547636.1;ENST00000550139.1;ENST00000549668.1;ENST00000550313.5;ENST00000547751.5;ENST00000550462.5;ENST00000552993.5;ENST00000547172.1;ENST00000553120.1;ENST00000548826.5;ENST00000548531.1;ENST00000546415.1;ENST00000551949.1,9.10188249092108,6.48231968732386,5.71710338526955e-10,1.22460354512474e-05,1.47040830064564,6424,ENSG00000184613,protein_coding,4753
ENSG00000228782.7,,ENST00000425159.7;ENST00000575291.5;ENST00000572695.5;ENST00000573318.1,2.75641822162876,-6.44333797413092,7.10291750027935e-10,1.52144492855984e-05,-1.00039610791345,2098,ENSG00000228782,transcribed_unprocessed_pseudogene,NA
ENSG00000080200.9,CRYBG3,ENST00000389622.6;ENST00000495403.1;ENST00000485253.1,5.29082155534419,-6.47430386565284,5.9784514014789e-10,1.28058429019678e-05,-1.5661487285113,10929,ENSG00000080200,protein_coding,131544
ENSG00000171453.17,POLR1C,ENST00000428025.6;ENST00000372389.7;ENST00000481352.6;ENST00000512472.5;ENST00000372344.6;ENST00000304004.7;ENST00000488601.6;ENST00000423780.1;ENST00000455605.2,3.11987262425008,6.44307505465848,7.11330267943475e-10,1.52366943393492e-05,1.0592158380432,2867,ENSG00000171453,protein_coding,9533
ENSG00000163428.3,LRRC58,ENST00000295628.3,5.63888368756968,-6.46659409007982,6.24087731954316e-10,1.33679592184614e-05,-1.02280011224771,7903,ENSG00000163428,protein_coding,116064
ENSG00000075391.16,RASAL2,ENST00000367649.7;ENST00000465723.1;ENST00000462775.5;ENST00000433130.2;ENST00000463079.1,7.37175876241203,6.47019852607204,6.11681040831099e-10,1.31022078946021e-05,0.736560313019574,16044,ENSG00000075391,protein_coding,9462
ENSG00000235389.2,,ENST00000418571.2,-0.708303164626298,-6.43661282726431,7.37329667281961e-10,1.57936014731796e-05,-2.54204450702961,486,ENSG00000235389,sense_intronic,NA
ENSG00000120690.14,ELF1,ENST00000442101.5;ENST00000498824.4;ENST00000239882.6;ENST00000625359.1;ENST00000635415.1;ENST00000405737.2,3.17369129125822,-6.43876027985851,7.285879731082e-10,1.56063543839776e-05,-1.37276840916241,4443,ENSG00000120690,protein_coding,1997
